muestra|Comuna|Fraccion|Radio|Manzana|relevamiento
10050|11|9|1|2|Locales
10026|11|11|1|2|Locales
10017|11|12|1|2|Locales
10043|11|12|1|2|Listado
10017|11|13|1|2|Listado
10043|11|13|1|2|Listado
10027|11|14|1|2|Locales
10017|11|15|1|2|Locales
10046|11|15|1|2|Locales
10009|11|16|1|2|Listado
10043|11|16|1|2|Listado
10017|11|17|1|2|Locales
10043|11|17|1|2|Listado
10027|11|18|2|2|Locales
10024|11|19|1|2|Listado
10050|11|19|1|2|Locales
10030|11|20|1|2|Locales
10013|11|21|1|2|Locales
10043|11|21|1|2|Listado
10017|11|22|4|2|Listado
10043|11|22|4|2|Locales
10024|12|1|4|2|Listado
10050|12|1|4|2|Listado
10026|12|3|1|2|Listado
10028|12|3|1|2|Locales
10010|12|4|5|2|Locales
10043|12|4|5|2|Locales
10009|12|5|4|2|Listado
10043|12|5|4|2|Listado
10017|12|6|1|2|Locales
10043|12|6|1|2|Locales
10030|12|7|1|2|Locales
10017|12|8|1|2|Listado
10035|12|8|1|2|Listado
10024|12|9|1|2|Locales
10050|12|9|1|2|Listado
10017|12|10|1|2|Locales
10043|12|10|1|2|Listado
10050|12|11|1|2|Locales
10024|12|11|1|2|Listado
10017|12|12|2|2|Listado
10039|12|12|2|2|Locales
10017|12|13|7|2|Locales
10046|12|13|7|2|Locales
10017|12|14|1|2|Locales
10046|12|14|1|2|Locales
10017|12|15|4|2|Locales
10039|12|15|4|2|Listado
10017|12|16|1|2|Locales
10046|12|16|1|2|Locales
10024|12|17|1|2|Locales
10050|12|17|1|2|Locales
10009|12|18|1|2|Listado
10046|12|18|1|2|Locales
10024|12|19|2|2|Listado
10050|12|19|2|2|Listado
10026|12|20|4|2|Listado
10030|12|20|4|2|Listado
10017|12|21|1|2|Locales
10046|12|21|1|2|Locales
10024|12|22|1|2|Locales
10050|12|22|1|2|Locales
10024|13|1|1|2|Locales
10050|13|1|1|2|Locales
10017|13|2|2|2|Listado
10046|13|2|2|2|Locales
10017|13|3|2|2|Locales
10048|13|3|2|2|Locales
10017|13|4|1|2|Locales
10046|13|4|1|2|Listado
10017|13|5|2|2|Listado
10046|13|5|2|2|Listado
10027|13|6|2|2|Locales
10027|13|7|1|2|Locales
10017|13|8|2|2|Locales
10046|13|8|2|2|Listado
10017|13|9|2|2|Listado
10046|13|9|2|2|Listado
10017|13|10|1|2|Locales
10046|13|10|1|2|Locales
10017|13|11|1|2|Listado
10046|13|11|1|2|Locales
10017|13|12|1|2|Locales
10039|13|12|1|2|Listado
10013|13|14|6|2|Listado
10046|13|14|6|2|Listado
10017|13|15|2|2|Locales
10046|13|15|2|2|Listado
10027|13|16|1|2|Listado
10017|13|18|1|2|Locales
10046|13|18|1|2|Listado
10017|13|19|1|2|Listado
10046|13|19|1|2|Listado
10017|13|20|2|2|Locales
10046|13|20|2|2|Listado
10026|13|21|2|2|Listado
10024|13|22|1|2|Listado
10050|13|22|1|2|Listado
10024|13|23|1|2|Locales
10050|13|23|1|2|Listado
10012|13|24|2|2|Locales
10046|13|24|2|2|Listado
10024|13|25|2|2|Locales
10050|13|25|2|2|Locales
10026|13|26|1|2|Locales
10017|13|27|2|2|Listado
10046|13|27|2|2|Locales
10017|13|28|1|2|Locales
10046|13|28|1|2|Locales
10024|13|29|2|2|Listado
10050|13|29|2|2|Listado
10010|14|1|2|2|Listado
10046|14|1|2|2|Listado
10017|14|2|2|2|Locales
10046|14|2|2|2|Listado
10012|14|3|1|2|Locales
10046|14|3|1|2|Listado
10024|14|4|2|2|Locales
10050|14|4|2|2|Listado
10027|14|5|3|2|Locales
10017|14|7|2|2|Listado
10046|14|7|2|2|Listado
10017|14|8|1|2|Locales
10035|14|8|1|2|Listado
10050|14|10|2|2|Locales
10024|14|10|2|2|Locales
10017|14|11|2|2|Locales
10035|14|11|2|2|Listado
10024|14|12|1|2|Listado
10050|14|12|1|2|Locales
10017|14|13|2|2|Locales
10039|14|13|2|2|Locales
10017|14|14|6|2|Locales
10046|14|14|6|2|Locales
10030|14|15|6|2|Listado
10026|14|16|1|2|Locales
10030|14|16|1|2|Locales
10026|14|17|2|2|Locales
10017|14|19|2|2|Locales
10046|14|19|2|2|Locales
10017|14|20|2|2|Locales
10039|14|20|2|2|Listado
10024|14|21|1|2|Locales
10050|14|21|1|2|Locales
10026|14|22|1|2|Listado
10024|14|23|2|2|Locales
10050|14|23|2|2|Locales
10010|14|24|2|2|Listado
10046|14|24|2|2|Locales
10017|14|25|2|2|Listado
10046|14|25|2|2|Locales
10017|14|26|3|2|Locales
10039|14|26|3|2|Locales
10017|14|27|4|2|Locales
10046|14|27|4|2|Listado
10009|14|28|4|2|Locales
10046|14|28|4|2|Listado
10024|14|29|1|2|Listado
10050|14|29|1|2|Listado
10024|14|30|2|2|Listado
10050|14|30|2|2|Locales
10017|14|31|2|2|Locales
10046|14|31|2|2|Listado
10026|15|1|1|2|Listado
10030|15|1|1|2|Listado
10024|15|2|1|2|Listado
10050|15|2|1|2|Locales
10017|15|3|1|2|Locales
10034|15|3|1|2|Locales
10017|15|4|1|2|Listado
10046|15|4|1|2|Listado
10017|15|5|1|2|Listado
10046|15|5|1|2|Locales
10017|15|6|1|2|Listado
10046|15|6|1|2|Listado
10027|15|8|1|2|Locales
10050|15|10|1|2|Listado
10024|15|10|1|2|Listado
10017|15|12|6|2|Listado
10046|15|12|6|2|Locales
10017|15|13|5|2|Listado
10046|15|13|5|2|Locales
10024|15|14|9|2|Locales
10050|15|14|9|2|Listado
10024|15|15|7|2|Locales
10050|15|15|7|2|Listado
10017|15|16|1|2|Listado
10039|15|16|1|2|Locales
10024|15|17|4|2|Locales
10050|15|17|4|2|Listado
10024|15|18|6|2|Locales
10050|15|18|6|2|Locales
10024|15|19|2|2|Listado
10050|15|19|2|2|Listado
10009|15|20|4|2|Listado
10046|15|20|4|2|Listado
10026|15|21|2|2|Listado
10030|15|21|2|2|Locales
10018|4|27|1|2|Locales
10017|5|21|12|2|Locales
10037|5|21|12|2|Locales
10029|8|18|6|2|Locales
10040|8|18|6|2|Listado
10017|4|6|12|2|Listado
10045|4|6|12|2|Listado
10032|5|11|11|2|Locales
10017|6|5|13|2|Listado
10038|6|5|13|2|Listado
10017|12|2|9|2|Listado
10043|12|2|9|2|Listado
10017|13|17|12|2|Listado
10046|13|17|12|2|Listado
10017|14|6|13|2|Locales
10046|14|6|13|2|Listado
10017|14|9|14|2|Listado
10046|14|9|14|2|Locales
10018|15|9|10|2|Locales
10026|15|9|10|2|Listado
10017|15|11|14|2|Locales
10046|15|11|14|2|Locales
10026|1|2|21|2|Listado
10026|1|3|1|3|Listado
10030|1|4|2|3|Locales
10017|1|5|1|3|Locales
10039|1|5|1|3|Listado
10017|1|6|2|3|Locales
10035|1|6|2|3|Locales
10017|1|8|3|3|Locales
10047|1|8|3|3|Locales
10017|1|9|3|3|Listado
10039|1|9|3|3|Locales
10017|1|11|3|3|Listado
10047|1|11|3|3|Locales
10017|1|12|3|3|Listado
10035|1|12|3|3|Locales
10014|1|13|1|3|Listado
10049|1|13|1|3|Listado
10017|1|14|1|3|Locales
10032|1|14|1|3|Locales
10039|1|14|1|3|Locales
10017|1|15|1|3|Listado
10047|1|15|1|3|Listado
10017|1|17|1|3|Locales
10047|1|17|1|3|Locales
10024|1|18|4|3|Listado
10024|1|19|3|3|Listado
10028|1|20|2|3|Locales
10017|1|21|2|3|Listado
10035|1|21|2|3|Listado
10024|1|22|1|3|Listado
10024|1|23|4|3|Listado
10017|1|24|2|3|Listado
10039|1|24|2|3|Locales
10024|1|25|2|3|Locales
10024|1|26|3|3|Listado
10027|1|27|1|3|Listado
10024|1|28|1|3|Locales
10030|1|29|1|3|Listado
10024|2|1|1|3|Locales
10049|2|1|1|3|Locales
10017|2|2|3|3|Locales
10042|2|2|3|3|Listado
10014|2|3|3|3|Listado
10042|2|3|3|3|Listado
10026|2|4|1|3|Locales
10009|2|5|4|3|Listado
10042|2|5|4|3|Locales
10017|2|6|2|3|Listado
10042|2|6|2|3|Locales
10024|2|7|3|3|Listado
10049|2|7|3|3|Locales
10030|2|8|8|3|Listado
10024|2|9|1|3|Listado
10049|2|9|1|3|Listado
10024|2|10|9|3|Listado
10049|2|10|9|3|Listado
10024|2|11|6|3|Listado
10049|2|11|6|3|Locales
10017|2|12|6|3|Listado
10042|2|12|6|3|Locales
10017|2|13|6|3|Listado
10039|2|13|6|3|Listado
10027|2|14|1|3|Listado
10012|2|15|3|3|Locales
10042|2|15|3|3|Listado
10017|2|16|3|3|Locales
10039|2|16|3|3|Locales
10017|2|17|3|3|Listado
10042|2|17|3|3|Listado
10024|2|18|6|3|Listado
10049|2|18|6|3|Locales
10030|2|19|3|3|Listado
10030|2|20|3|3|Listado
10009|2|21|3|3|Locales
10042|2|21|3|3|Locales
10017|2|22|5|3|Locales
10042|2|22|5|3|Locales
10024|2|23|3|3|Locales
10049|2|23|3|3|Listado
10017|2|24|6|3|Listado
10035|2|24|6|3|Listado
10036|2|25|2|3|Listado
10017|3|1|3|3|Listado
10041|3|1|3|3|Locales
10011|3|2|3|3|Listado
10041|3|2|3|3|Listado
10030|3|3|3|3|Locales
10019|3|4|3|3|Listado
10049|3|4|3|3|Listado
10026|3|5|5|3|Locales
10021|3|6|3|3|Listado
10049|3|6|3|3|Listado
10030|3|7|3|3|Locales
10017|3|8|3|3|Listado
10037|3|8|3|3|Listado
10024|3|9|2|3|Listado
10049|3|9|2|3|Listado
10030|3|10|3|3|Listado
10024|3|11|3|3|Locales
10049|3|11|3|3|Locales
10024|3|12|3|3|Locales
10049|3|12|3|3|Listado
10027|3|13|3|3|Locales
10017|3|14|3|3|Locales
10037|3|14|3|3|Listado
10017|3|15|4|3|Listado
10037|3|15|4|3|Listado
10030|3|16|3|3|Locales
10024|3|17|2|3|Listado
10049|3|17|2|3|Locales
10030|3|18|4|3|Locales
10032|3|19|3|3|Listado
10017|3|20|3|3|Listado
10037|3|20|3|3|Listado
10026|3|21|3|3|Listado
10012|3|22|3|3|Listado
10032|3|22|3|3|Locales
10024|3|23|3|3|Listado
10049|3|23|3|3|Locales
10017|3|24|3|3|Listado
10037|3|24|3|3|Locales
10019|3|25|2|3|Locales
10049|3|25|2|3|Listado
10024|3|26|1|3|Locales
10049|3|26|1|3|Locales
10017|3|27|2|3|Listado
10037|3|27|2|3|Locales
10024|4|1|1|3|Locales
10028|4|3|1|3|Listado
10028|4|4|1|3|Locales
10024|4|5|2|3|Listado
10017|4|7|1|3|Locales
10032|4|7|1|3|Listado
10024|4|8|1|3|Listado
10019|4|9|1|3|Locales
10017|4|11|1|3|Locales
10045|4|11|1|3|Locales
10028|4|12|3|3|Locales
10024|4|14|8|3|Listado
10030|4|15|1|3|Listado
10017|4|18|1|3|Listado
10045|4|18|1|3|Locales
10017|4|19|3|3|Locales
10045|4|19|3|3|Listado
10017|4|20|2|3|Locales
10045|4|20|2|3|Locales
10024|4|21|2|3|Listado
10030|4|22|1|3|Locales
10017|4|23|1|3|Locales
10045|4|23|1|3|Locales
10017|5|1|6|3|Locales
10035|5|1|6|3|Listado
10017|5|2|3|3|Locales
10037|5|2|3|3|Locales
10021|5|4|2|3|Locales
10049|5|4|2|3|Locales
10017|5|5|4|3|Locales
10037|5|5|4|3|Listado
10024|5|6|3|3|Listado
10049|5|6|3|3|Listado
10017|5|7|3|3|Locales
10037|5|7|3|3|Locales
10024|5|8|3|3|Locales
10049|5|8|3|3|Locales
10012|5|9|3|3|Listado
10037|5|9|3|3|Locales
10017|5|10|3|3|Listado
10037|5|10|3|3|Locales
10030|5|11|1|3|Listado
10017|5|12|7|3|Listado
10037|5|12|7|3|Locales
10009|5|13|1|3|Locales
10037|5|13|1|3|Listado
10024|5|14|3|3|Locales
10049|5|14|3|3|Locales
10030|5|15|1|3|Listado
10020|5|16|7|3|Listado
10049|5|16|7|3|Locales
10030|5|17|4|3|Locales
10026|5|18|3|3|Locales
10024|5|19|3|3|Listado
10049|5|19|3|3|Listado
10027|5|20|2|3|Locales
10019|5|22|2|3|Listado
10049|5|22|2|3|Listado
10024|6|1|8|3|Locales
10049|6|1|8|3|Locales
10024|6|2|3|3|Locales
10049|6|2|3|3|Listado
10020|6|3|2|3|Listado
10049|6|3|2|3|Locales
10030|6|4|2|3|Listado
10024|6|5|1|3|Listado
10049|6|5|1|3|Listado
10017|6|6|2|3|Listado
10038|6|6|2|3|Locales
10024|6|7|6|3|Locales
10049|6|7|6|3|Listado
10017|6|8|4|3|Locales
10038|6|8|4|3|Listado
10030|6|9|5|3|Locales
10017|6|10|3|3|Listado
10038|6|10|3|3|Locales
10017|6|11|1|3|Listado
10046|6|11|1|3|Listado
10010|6|12|3|3|Listado
10046|6|12|3|3|Locales
10030|6|13|3|3|Locales
10024|6|14|2|3|Locales
10049|6|14|2|3|Locales
10012|6|15|3|3|Locales
10046|6|15|3|3|Listado
10026|6|16|3|3|Listado
10011|6|17|3|3|Listado
10046|6|17|3|3|Locales
10024|6|18|1|3|Listado
10049|6|18|1|3|Listado
10024|6|19|3|3|Listado
10049|6|19|3|3|Listado
10017|6|20|2|3|Locales
10046|6|20|2|3|Listado
10024|6|21|3|3|Locales
10049|6|21|3|3|Locales
10017|7|1|2|3|Locales
10046|7|1|2|3|Locales
10017|7|2|2|3|Locales
10046|7|2|2|3|Locales
10030|7|3|2|3|Listado
10017|7|4|3|3|Listado
10046|7|4|3|3|Listado
10024|7|5|9|3|Listado
10027|7|6|6|3|Locales
10024|7|7|3|3|Listado
10017|7|8|2|3|Locales
10046|7|8|2|3|Listado
10017|7|9|8|3|Listado
10039|7|9|8|3|Listado
10017|7|10|2|3|Listado
10046|7|10|2|3|Locales
10017|7|11|4|3|Listado
10046|7|11|4|3|Listado
10017|7|12|3|3|Listado
10039|7|12|3|3|Locales
10017|7|13|2|3|Locales
10046|7|13|2|3|Locales
10030|7|14|1|3|Locales
10017|7|16|1|3|Locales
10039|7|16|1|3|Listado
10045|7|17|1|3|Locales
10024|7|19|3|3|Listado
10009|7|20|1|3|Locales
10046|7|20|1|3|Listado
10017|7|21|1|3|Locales
10047|7|21|1|3|Locales
10024|7|22|2|3|Locales
10017|7|24|1|3|Locales
10047|7|24|1|3|Locales
10024|8|1|2|3|Listado
10024|8|2|8|3|Listado
10027|8|3|1|3|Listado
10013|8|4|2|3|Locales
10046|8|4|2|3|Listado
10030|8|5|1|3|Locales
10011|8|6|2|3|Listado
10030|8|6|2|3|Listado
10017|8|8|3|3|Locales
10049|8|8|3|3|Locales
10017|8|9|2|3|Listado
10046|8|9|2|3|Listado
10030|8|12|1|3|Listado
10024|8|14|3|3|Locales
10024|8|16|4|3|Listado
10011|8|17|1|3|Locales
10018|8|17|1|3|Locales
10028|9|2|2|3|Listado
10017|9|3|3|3|Locales
10041|9|3|3|3|Locales
10024|9|4|2|3|Listado
10050|9|4|2|3|Listado
10024|9|5|1|3|Listado
10050|9|5|1|3|Listado
10017|9|6|2|3|Listado
10043|9|6|2|3|Locales
10024|9|7|1|3|Listado
10050|9|7|1|3|Listado
10024|9|8|3|3|Listado
10050|9|8|3|3|Locales
10030|9|9|3|3|Listado
10028|9|10|1|3|Listado
10030|9|11|2|3|Listado
10017|9|12|1|3|Locales
10043|9|12|1|3|Locales
10028|9|13|2|3|Locales
10017|9|14|1|3|Locales
10043|9|14|1|3|Listado
10010|9|15|1|3|Locales
10043|9|15|1|3|Listado
10017|9|16|2|3|Locales
10039|9|16|2|3|Listado
10009|10|1|1|3|Listado
10043|10|1|1|3|Locales
10024|10|2|1|3|Locales
10050|10|2|1|3|Listado
10028|10|3|2|3|Listado
10017|10|4|1|3|Locales
10035|10|4|1|3|Listado
10024|10|5|1|3|Listado
10050|10|5|1|3|Listado
10024|10|6|1|3|Locales
10050|10|6|1|3|Listado
10017|10|7|2|3|Listado
10043|10|7|2|3|Locales
10030|10|8|1|3|Listado
10030|10|9|2|3|Locales
10017|10|10|1|3|Listado
10043|10|10|1|3|Locales
10027|10|11|2|3|Locales
10013|10|12|1|3|Locales
10043|10|12|1|3|Locales
10024|10|13|1|3|Locales
10050|10|13|1|3|Listado
10017|10|14|2|3|Listado
10043|10|14|2|3|Locales
10024|10|15|1|3|Locales
10050|10|15|1|3|Listado
10017|10|16|1|3|Locales
10043|10|16|1|3|Locales
10030|10|17|2|3|Locales
10034|10|17|2|3|Listado
10017|10|18|3|3|Locales
10043|10|18|3|3|Locales
10050|10|19|3|3|Listado
10024|10|19|3|3|Listado
10027|11|1|1|3|Listado
10026|11|2|2|3|Locales
10017|11|3|2|3|Locales
10043|11|3|2|3|Locales
10017|11|4|3|3|Locales
10039|11|4|3|3|Listado
10017|11|6|5|3|Listado
10043|11|6|5|3|Locales
10017|11|7|1|3|Locales
10043|11|7|1|3|Listado
10017|11|8|2|3|Locales
10043|11|8|2|3|Listado
10024|11|9|1|3|Listado
10050|11|9|1|3|Listado
10024|11|10|2|3|Locales
10050|11|10|2|3|Locales
10026|11|11|1|3|Listado
10017|11|12|1|3|Locales
10043|11|12|1|3|Listado
10017|11|13|1|3|Listado
10043|11|13|1|3|Locales
10027|11|14|1|3|Listado
10017|11|15|1|3|Listado
10046|11|15|1|3|Listado
10017|11|17|1|3|Locales
10043|11|17|1|3|Locales
10027|11|18|2|3|Locales
10024|11|19|1|3|Listado
10050|11|19|1|3|Listado
10024|11|20|2|3|Locales
10050|11|20|2|3|Listado
10013|11|21|1|3|Listado
10043|11|21|1|3|Locales
10017|11|22|4|3|Locales
10043|11|22|4|3|Listado
10024|12|1|4|3|Listado
10050|12|1|4|3|Listado
10010|12|4|5|3|Locales
10043|12|4|5|3|Listado
10017|12|5|5|3|Listado
10043|12|5|5|3|Locales
10017|12|6|1|3|Listado
10043|12|6|1|3|Locales
10030|12|7|1|3|Listado
10017|12|8|1|3|Locales
10035|12|8|1|3|Listado
10024|12|9|1|3|Locales
10050|12|9|1|3|Locales
10017|12|10|1|3|Listado
10043|12|10|1|3|Locales
10017|12|11|2|3|Locales
10046|12|11|2|3|Listado
10017|12|12|2|3|Listado
10039|12|12|2|3|Locales
10017|12|13|1|3|Locales
10035|12|13|1|3|Listado
10017|12|14|2|3|Locales
10046|12|14|2|3|Locales
10017|12|15|4|3|Locales
10039|12|15|4|3|Locales
10017|12|16|2|3|Locales
10046|12|16|2|3|Listado
10024|12|17|1|3|Locales
10050|12|17|1|3|Listado
10009|12|18|1|3|Locales
10046|12|18|1|3|Locales
10024|12|19|2|3|Listado
10050|12|19|2|3|Locales
10026|12|20|4|3|Locales
10030|12|20|4|3|Listado
10024|12|22|1|3|Listado
10050|12|22|1|3|Locales
10024|13|1|1|3|Listado
10050|13|1|1|3|Locales
10017|13|2|2|3|Locales
10046|13|2|2|3|Listado
10017|13|3|2|3|Locales
10048|13|3|2|3|Listado
10024|13|4|2|3|Listado
10050|13|4|2|3|Listado
10017|13|5|2|3|Locales
10046|13|5|2|3|Locales
10017|13|6|1|3|Listado
10035|13|6|1|3|Locales
10017|13|7|2|3|Listado
10046|13|7|2|3|Listado
10027|13|8|3|3|Listado
10017|13|9|2|3|Locales
10046|13|9|2|3|Listado
10017|13|11|1|3|Listado
10046|13|11|1|3|Locales
10017|13|12|1|3|Locales
10039|13|12|1|3|Listado
10017|13|13|1|3|Listado
10039|13|13|1|3|Listado
10010|13|14|1|3|Locales
10046|13|14|1|3|Listado
10017|13|15|2|3|Locales
10046|13|15|2|3|Listado
10024|13|16|2|3|Listado
10050|13|16|2|3|Locales
10026|13|18|2|3|Locales
10017|13|19|1|3|Listado
10046|13|19|1|3|Locales
10009|13|20|3|3|Locales
10046|13|20|3|3|Locales
10017|13|21|3|3|Locales
10046|13|21|3|3|Listado
10009|13|22|3|3|Locales
10046|13|22|3|3|Listado
10024|13|23|1|3|Locales
10050|13|23|1|3|Locales
10017|13|24|3|3|Listado
10035|13|24|3|3|Locales
10017|13|25|1|3|Listado
10046|13|25|1|3|Locales
10026|13|26|1|3|Locales
10024|13|27|3|3|Listado
10050|13|27|3|3|Listado
10024|13|28|2|3|Listado
10050|13|28|2|3|Listado
10024|13|29|2|3|Listado
10050|13|29|2|3|Listado
10009|14|1|3|3|Locales
10046|14|1|3|3|Listado
10017|14|2|3|3|Locales
10046|14|2|3|3|Locales
10009|14|3|2|3|Listado
10046|14|3|2|3|Locales
10024|14|4|2|3|Listado
10050|14|4|2|3|Locales
10017|14|7|3|3|Locales
10046|14|7|3|3|Locales
10017|14|12|5|3|Listado
10039|14|12|5|3|Listado
10017|14|13|2|3|Locales
10039|14|13|2|3|Listado
10017|14|14|6|3|Listado
10046|14|14|6|3|Locales
10017|14|15|7|3|Listado
10046|14|15|7|3|Listado
10017|14|16|5|3|Locales
10046|14|16|5|3|Listado
10026|14|17|2|3|Locales
10009|14|18|1|3|Listado
10046|14|18|1|3|Locales
10017|14|19|3|3|Listado
10046|14|19|3|3|Locales
10012|14|20|3|3|Locales
10046|14|20|3|3|Locales
10024|14|21|2|3|Locales
10050|14|21|2|3|Locales
10026|14|22|1|3|Listado
10017|14|23|1|3|Locales
10039|14|23|1|3|Locales
10017|14|24|3|3|Locales
10039|14|24|3|3|Locales
10017|14|25|3|3|Locales
10039|14|25|3|3|Listado
10026|14|26|2|3|Locales
10017|14|27|5|3|Listado
10046|14|27|5|3|Listado
10017|14|28|10|3|Locales
10035|14|28|10|3|Listado
10024|14|29|2|3|Locales
10050|14|29|2|3|Locales
10017|14|30|3|3|Locales
10039|14|30|3|3|Locales
10017|14|31|1|3|Locales
10039|14|31|1|3|Listado
10026|15|1|1|3|Listado
10030|15|1|1|3|Locales
10026|15|2|2|3|Listado
10030|15|2|2|3|Listado
10017|15|3|2|3|Locales
10046|15|3|2|3|Locales
10017|15|4|2|3|Locales
10046|15|4|2|3|Locales
10017|15|5|1|3|Locales
10046|15|5|1|3|Locales
10017|15|6|1|3|Locales
10046|15|6|1|3|Locales
10017|15|8|2|3|Locales
10046|15|8|2|3|Listado
10028|15|10|2|3|Listado
10017|15|11|2|3|Locales
10046|15|11|2|3|Locales
10017|15|12|7|3|Locales
10046|15|12|7|3|Locales
10024|15|13|4|3|Locales
10050|15|13|4|3|Listado
10024|15|14|9|3|Locales
10050|15|14|9|3|Listado
10017|15|15|10|3|Locales
10046|15|15|10|3|Locales
10050|15|16|2|3|Locales
10024|15|16|2|3|Locales
10017|15|17|3|3|Listado
10046|15|17|3|3|Locales
10030|15|18|5|3|Listado
10024|15|19|2|3|Locales
10050|15|19|2|3|Listado
10024|15|20|5|3|Listado
10050|15|20|5|3|Listado
10026|15|21|2|3|Listado
10030|15|21|2|3|Listado
10018|4|27|2|3|Listado
10017|5|3|12|3|Locales
10037|5|3|12|3|Listado
10017|5|21|12|3|Locales
10037|5|21|12|3|Locales
10029|8|18|6|3|Listado
10040|8|18|6|3|Locales
10017|1|10|15|3|Locales
10047|1|10|15|3|Locales
10017|4|6|12|3|Locales
10045|4|6|12|3|Listado
10017|7|23|10|3|Listado
10047|7|23|10|3|Locales
10017|11|16|11|3|Listado
10043|11|16|11|3|Listado
10017|12|2|9|3|Listado
10043|12|2|9|3|Listado
10036|12|21|12|3|Listado
10017|13|10|12|3|Listado
10046|13|10|12|3|Listado
10017|13|17|13|3|Locales
10046|13|17|13|3|Locales
10017|14|6|12|3|Locales
10046|14|6|12|3|Listado
10017|14|8|12|3|Listado
10046|14|8|12|3|Locales
10017|14|9|15|3|Locales
10046|14|9|15|3|Listado
10017|14|11|15|3|Locales
10046|14|11|15|3|Listado
10026|1|2|21|3|Locales
10036|1|1|1|4|Locales
10026|1|3|1|4|Locales
10030|1|4|2|4|Listado
10017|1|5|1|4|Listado
10039|1|5|1|4|Listado
10014|1|6|3|4|Listado
10047|1|6|3|4|Locales
10017|1|7|2|4|Listado
10039|1|7|2|4|Listado
10017|1|8|3|4|Listado
10047|1|8|3|4|Listado
10017|1|9|3|4|Locales
10039|1|9|3|4|Locales
10017|1|10|2|4|Locales
10047|1|10|2|4|Listado
10017|1|11|4|4|Locales
10047|1|11|4|4|Locales
10017|1|12|9|4|Listado
10035|1|12|9|4|Listado
10039|1|12|9|4|Locales
10014|1|13|1|4|Locales
10049|1|13|1|4|Listado
10017|1|14|1|4|Locales
10032|1|14|1|4|Listado
10039|1|14|1|4|Listado
10017|1|15|1|4|Locales
10047|1|15|1|4|Locales
10017|1|17|2|4|Listado
10047|1|17|2|4|Locales
10027|1|18|2|4|Locales
10017|1|19|4|4|Locales
10047|1|19|4|4|Locales
10024|1|20|3|4|Locales
10017|1|21|2|4|Listado
10035|1|21|2|4|Locales
10024|1|22|1|4|Locales
10024|1|23|5|4|Locales
10017|1|24|1|4|Listado
10047|1|24|1|4|Locales
10030|1|25|3|4|Locales
10028|1|26|4|4|Locales
10024|1|27|2|4|Locales
10024|1|28|4|4|Listado
10030|1|29|1|4|Locales
10017|2|2|3|4|Listado
10042|2|2|3|4|Listado
10014|2|4|2|4|Locales
10042|2|4|2|4|Listado
10017|2|5|3|4|Listado
10042|2|5|3|4|Locales
10010|2|6|1|4|Listado
10042|2|6|1|4|Locales
10009|2|7|4|4|Listado
10042|2|7|4|4|Locales
10024|2|8|7|4|Locales
10049|2|8|7|4|Listado
10017|2|9|2|4|Listado
10042|2|9|2|4|Listado
10011|2|10|8|4|Locales
10042|2|10|8|4|Listado
10024|2|11|6|4|Locales
10049|2|11|6|4|Listado
10017|2|13|6|4|Listado
10039|2|13|6|4|Listado
10036|2|14|4|4|Listado
10017|2|15|4|4|Listado
10042|2|15|4|4|Locales
10017|2|16|4|4|Listado
10042|2|16|4|4|Listado
10036|2|17|4|4|Locales
10017|2|18|4|4|Locales
10042|2|18|4|4|Locales
10030|2|19|3|4|Listado
10030|2|20|4|4|Listado
10027|2|21|4|4|Locales
10009|2|22|2|4|Locales
10042|2|22|2|4|Locales
10036|2|23|4|4|Listado
10030|2|24|5|4|Locales
10019|2|25|3|4|Listado
10049|2|25|3|4|Locales
10021|3|1|4|4|Locales
10049|3|1|4|4|Listado
10027|3|2|4|4|Listado
10017|3|3|4|4|Listado
10041|3|3|4|4|Locales
10030|3|4|4|4|Locales
10017|3|5|6|4|Listado
10041|3|5|6|4|Locales
10021|3|6|3|4|Locales
10049|3|6|3|4|Locales
10017|3|7|4|4|Listado
10035|3|7|4|4|Locales
10041|3|7|4|4|Locales
10017|3|8|3|4|Locales
10037|3|8|3|4|Listado
10017|3|9|3|4|Listado
10037|3|9|3|4|Listado
10041|3|9|3|4|Locales
10017|3|10|4|4|Listado
10037|3|10|4|4|Listado
10017|3|11|4|4|Listado
10037|3|11|4|4|Listado
10041|3|11|4|4|Locales
10024|3|12|4|4|Locales
10049|3|12|4|4|Locales
10024|3|13|4|4|Listado
10049|3|13|4|4|Listado
10027|3|14|4|4|Locales
10024|3|15|5|4|Locales
10049|3|15|5|4|Locales
10024|3|16|4|4|Listado
10049|3|16|4|4|Listado
10010|3|17|3|4|Listado
10037|3|17|3|4|Locales
10024|3|18|5|4|Listado
10049|3|18|5|4|Locales
10032|3|19|3|4|Listado
10012|3|20|4|4|Listado
10037|3|20|4|4|Locales
10030|3|21|2|4|Listado
10017|3|22|1|4|Listado
10037|3|22|1|4|Listado
10017|3|23|1|4|Listado
10037|3|23|1|4|Listado
10017|3|24|3|4|Locales
10037|3|24|3|4|Listado
10019|3|25|2|4|Listado
10049|3|25|2|4|Listado
10024|3|26|1|4|Listado
10049|3|26|1|4|Listado
10017|3|27|3|4|Listado
10037|3|27|3|4|Locales
10024|4|1|1|4|Locales
10039|4|2|7|4|Locales
10017|4|2|7|4|Listado
10027|4|3|5|4|Locales
10028|4|4|1|4|Listado
10019|4|5|4|4|Listado
10017|4|7|1|4|Listado
10032|4|7|1|4|Listado
